index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
173,9_8_9_0#7_1_6_0#2_8_9_0#7_4_5_1#6_9_0_0#4_7_5_2#5_5_4_0#3_3_2_0#4_3_3_8#1_8_6_0#1_7_2_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,86.8,Insane
174,2_8_5_0#3_6_7_0#2_4_3_0#5_4_3_7#8_9_0_0#9_1_3_2#6_1_1_0#5_7_6_0#4_7_8_8#4_6_1_0#2_5_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
175,2_1_4_0#8_5_3_0#4_8_5_0#9_1_3_5#4_6_0_0#8_7_6_3#4_9_2_0#9_3_8_0#1_7_5_6#9_7_7_0#1_6_2_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
176,4_9_5_0#1_7_5_0#7_9_8_0#9_6_2_2#4_3_0_0#4_2_4_1#5_1_7_0#6_3_3_0#6_3_1_5#8_9_2_0#8_8_7_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
177,9_2_6_0#7_6_8_0#4_1_4_0#5_2_9_9#1_7_0_0#8_2_7_3#5_6_9_0#1_7_6_0#5_3_5_8#3_1_2_0#4_8_4_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
178,2_9_8_0#5_8_4_0#7_2_4_0#6_3_4_2#1_7_0_0#9_1_9_1#5_3_3_0#8_7_5_0#2_6_6_4#6_9_5_0#3_8_7_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
179,8_5_6_0#9_4_3_0#4_9_6_0#1_4_9_7#5_7_0_0#9_2_1_2#2_8_8_0#8_7_2_0#6_3_7_1#3_4_3_0#5_1_6_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
180,7_4_4_0#8_6_6_0#5_7_2_0#3_8_8_9#3_4_0_0#4_1_6_9#9_1_1_0#2_1_2_0#2_8_3_5#5_6_7_0#7_9_3_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
181,3_8_4_0#7_5_1_0#5_4_7_0#1_5_9_9#7_2_0_0#4_6_4_3#2_9_7_0#3_6_3_0#9_1_8_2#5_6_8_0#8_2_1_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
182,6_2_6_0#5_9_4_0#1_5_8_0#5_2_4_7#8_1_0_0#3_8_7_3#8_7_6_0#9_3_2_0#6_4_4_5#2_9_1_0#7_3_1_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
183,6_3_8_0#4_3_8_0#2_1_8_0#7_6_5_7#7_2_0_0#8_5_9_9#9_1_6_0#2_6_1_0#1_5_5_4#4_3_2_0#9_4_7_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,89.8,Insane
184,1_8_3_0#3_9_7_0#3_9_9_0#2_6_5_4#3_8_0_0#6_5_2_7#9_8_8_0#1_5_2_0#2_4_1_4#4_7_1_0#7_6_5_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,86.8,Insane
185,9_7_3_0#8_3_7_0#9_6_5_0#5_9_4_3#2_8_0_0#6_7_5_5#3_6_4_0#1_6_1_0#2_8_7_1#4_2_1_0#8_9_2_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,34,89.8,Insane
186,4_7_7_0#9_9_4_0#9_5_1_0#6_3_8_8#2_2_0_0#7_4_8_7#2_5_9_0#5_3_5_0#6_6_3_8#4_6_2_0#1_1_3_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
187,3_3_7_0#9_6_5_0#7_8_4_0#3_1_2_9#9_8_0_0#1_8_8_2#4_2_1_0#1_5_2_0#6_5_7_3#6_4_6_0#4_7_5_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
188,3_6_2_0#4_5_5_0#1_3_9_0#1_6_6_3#5_9_0_0#8_8_4_1#7_3_4_0#7_2_1_0#7_5_9_9#4_8_2_0#2_6_8_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
189,7_3_9_0#9_5_1_0#8_7_8_0#2_5_6_5#8_1_0_0#4_2_9_7#3_3_4_0#6_1_6_0#5_3_8_2#2_7_4_0#4_6_9_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
190,6_2_8_0#2_5_1_0#8_1_9_0#5_4_5_6#3_7_0_0#9_6_4_9#8_1_2_0#4_2_7_0#7_3_4_7#1_8_9_0#5_3_6_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
191,1_9_6_0#2_8_6_0#6_1_9_0#4_4_3_7#9_8_0_0#2_3_4_6#1_7_7_0#2_8_5_0#4_3_5_5#2_5_7_0#8_1_9_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,86.8,Insane
192,9_3_2_0#5_7_7_0#6_6_8_0#9_4_7_4#6_8_0_0#5_8_9_5#9_3_2_0#8_6_1_0#7_4_2_1#4_1_2_0#3_5_1_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
193,3_2_5_0#9_6_9_0#7_4_7_0#1_6_6_2#3_4_0_0#2_5_8_8#4_7_9_0#8_1_8_0#4_1_6_1#9_5_5_0#2_7_3_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
194,5_3_1_0#5_2_3_0#4_9_6_0#1_8_4_5#3_9_0_0#7_4_9_6#8_1_2_0#2_1_8_0#3_9_8_2#7_5_7_0#4_7_6_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
195,2_7_8_0#3_8_2_0#7_7_9_0#7_4_8_2#4_3_0_0#2_6_9_9#3_9_5_0#6_6_1_0#6_8_1_5#4_1_5_0#5_4_3_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
196,6_7_6_0#8_9_9_0#5_1_6_0#3_8_2_5#6_5_0_0#4_8_9_5#4_7_4_0#8_2_7_0#1_3_1_3#9_7_1_0#2_2_4_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
197,2_5_8_0#9_5_7_0#4_1_5_0#3_2_8_4#7_9_0_0#8_1_8_7#3_1_4_0#6_3_3_0#4_6_9_2#1_2_6_0#5_6_9_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
198,1_6_9_0#3_8_7_0#9_7_1_0#5_7_6_5#2_6_0_0#4_6_2_2#5_8_1_0#3_2_4_0#7_8_8_3#9_4_3_0#5_1_4_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
199,3_5_9_0#3_9_2_0#8_6_5_0#7_8_7_6#8_7_0_0#5_4_6_1#4_1_8_0#9_1_2_0#4_6_2_1#5_4_9_0#3_3_2_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
