index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
704,7_5_6_0#3_5_4_0#5_1_1_0#1_6_2_0#7_2_5_1#3_7_4_0#4_3_3_0#7_6_6_0#4_2_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
705,5_6_1_0#1_2_7_0#6_2_7_0#3_5_3_0#4_2_4_5#1_7_6_0#3_1_5_0#6_4_4_0#2_3_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
706,1_5_7_0#2_3_4_0#6_7_6_0#1_4_4_0#2_5_6_2#5_1_7_0#3_5_6_0#1_4_2_0#3_3_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
707,6_7_5_0#3_7_6_0#3_2_7_0#1_5_7_0#4_3_2_6#3_1_2_0#5_1_6_0#4_2_4_0#4_1_5_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,92.9211,Insane
708,1_7_7_0#1_4_6_0#3_3_5_0#1_6_3_0#5_6_2_4#2_4_1_0#5_4_7_0#2_3_7_0#6_5_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
709,5_6_3_0#2_4_2_0#5_5_1_0#4_6_3_0#2_7_2_4#1_7_6_0#1_4_7_0#6_1_3_0#7_3_5_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
710,7_3_2_0#7_4_2_0#5_7_1_0#6_4_3_0#2_2_1_4#5_6_1_0#1_5_6_0#3_6_4_0#5_7_3_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
711,2_6_2_0#7_1_2_0#3_6_6_0#5_7_6_0#5_4_1_4#4_3_3_0#4_1_7_0#3_5_7_0#5_1_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
712,4_5_3_0#6_1_3_0#1_3_5_0#5_1_6_0#2_3_4_7#7_6_1_0#6_2_2_0#7_4_5_0#7_2_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
713,6_4_1_0#3_5_2_0#4_2_4_0#3_3_7_0#4_1_7_1#2_5_5_0#1_7_6_0#6_5_2_0#6_3_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
714,3_6_1_0#2_2_5_0#2_2_1_0#3_5_6_0#5_5_1_7#7_3_4_0#4_7_3_0#6_4_7_0#4_1_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
715,6_3_4_0#2_6_7_0#3_2_2_0#3_1_7_0#7_5_4_5#6_1_4_0#6_5_5_0#1_1_4_0#3_2_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
716,7_1_4_0#6_2_5_0#3_3_2_0#1_5_2_0#5_4_1_6#5_2_1_0#3_6_7_0#4_3_4_0#7_7_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
717,5_5_1_0#3_6_7_0#7_2_7_0#1_3_6_0#2_1_1_3#6_4_7_0#2_2_4_0#6_5_4_0#5_3_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
718,3_1_7_0#1_6_2_0#5_7_6_0#3_4_4_0#5_7_6_5#2_5_1_0#1_6_2_0#7_3_2_0#3_4_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,25,90.4,Insane
719,4_6_5_0#1_6_5_0#7_1_2_0#4_2_5_0#6_3_7_4#6_3_3_0#2_4_7_0#1_2_5_0#3_1_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
720,1_4_6_0#6_1_6_0#7_1_3_0#2_6_2_0#4_7_3_3#5_4_7_0#7_2_5_0#1_5_2_0#4_5_3_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
721,5_3_1_0#1_5_1_0#7_6_5_0#3_2_1_0#4_6_6_7#4_3_4_0#5_7_2_0#2_4_2_0#7_3_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
722,6_4_4_0#5_3_7_0#2_7_1_0#5_2_5_0#1_4_7_2#1_1_6_0#6_5_3_0#3_7_3_0#6_2_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,88.8575,Insane
723,4_2_7_0#3_4_3_0#7_6_5_0#5_2_6_0#3_3_2_7#1_1_7_0#4_4_6_0#5_1_2_0#5_1_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
724,3_6_2_0#1_5_2_0#3_3_4_0#6_7_7_0#5_7_1_2#1_5_4_0#1_4_3_0#4_6_7_0#5_6_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
725,7_6_5_0#3_3_5_0#6_2_3_0#2_6_2_0#1_3_1_4#5_7_4_0#4_7_7_0#2_5_1_0#4_1_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
726,3_6_4_0#3_7_4_0#2_1_1_0#5_2_5_0#6_3_3_5#5_7_1_0#1_6_4_0#2_6_7_0#7_4_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
727,7_5_3_0#4_1_2_0#3_4_6_0#5_6_4_0#7_1_5_2#2_3_4_0#2_3_5_0#1_1_6_0#6_7_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
728,7_7_2_0#2_5_6_0#1_6_1_0#1_3_4_0#5_2_6_6#4_3_4_0#7_7_3_0#2_5_1_0#3_5_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
729,7_1_2_0#2_2_4_0#1_1_4_0#6_3_2_0#7_6_5_1#5_7_4_0#4_7_3_0#6_3_5_0#3_5_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
730,1_6_3_0#4_5_4_0#2_3_7_0#5_2_2_0#3_1_6_7#7_5_2_0#6_3_4_0#4_1_1_0#7_6_5_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
731,2_1_5_0#3_7_6_0#5_6_4_0#5_3_6_0#4_7_7_2#2_4_1_0#6_5_7_0#3_1_4_0#1_2_3_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
732,4_1_3_0#5_1_4_0#6_5_5_0#2_7_1_0#6_6_5_1#3_7_2_0#7_2_7_0#4_3_3_0#2_4_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
733,3_2_2_0#4_1_2_0#7_6_7_0#3_2_6_0#5_4_4_7#5_7_5_0#6_1_6_0#1_3_5_0#1_3_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
734,6_2_4_0#6_7_5_0#2_3_7_0#3_3_4_0#4_1_5_7#5_6_1_0#1_2_1_0#3_4_6_0#7_5_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
735,2_4_7_0#7_2_7_0#2_1_6_0#3_7_4_0#4_3_2_6#6_5_3_0#1_5_5_0#5_6_3_0#4_1_1_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
736,7_4_6_0#5_1_7_0#1_2_7_0#5_7_4_0#5_4_1_2#3_4_2_0#3_2_5_0#6_3_6_0#3_1_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,26,93.4,Insane
737,1_4_6_0#5_3_7_0#3_2_2_0#1_2_3_0#5_5_4_4#5_2_7_0#7_1_6_0#1_6_3_0#6_4_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
738,2_6_2_0#4_3_3_0#6_4_7_0#5_5_6_0#2_4_7_6#1_1_2_0#7_3_1_0#3_5_4_0#1_5_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,18,79.832,Very Hard
739,5_6_7_0#3_5_4_0#5_5_4_0#3_1_2_0#2_6_7_7#4_4_2_0#2_3_1_0#6_1_6_0#7_1_3_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
740,7_1_4_0#2_1_5_0#6_6_3_0#4_7_6_0#7_3_4_5#4_1_7_0#2_3_3_0#5_5_6_0#2_2_1_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
741,6_5_4_0#7_6_5_0#4_2_5_0#4_3_3_0#1_1_5_2#2_7_4_0#7_3_2_0#6_6_1_0#3_7_1_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
742,1_7_6_0#5_5_3_0#5_5_7_0#3_1_6_0#4_7_7_2#1_2_4_0#1_3_2_0#6_4_2_0#4_3_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
743,5_2_7_0#4_5_7_0#2_7_3_0#7_4_6_0#1_4_2_1#6_1_1_0#3_6_3_0#4_3_6_0#2_5_5_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
744,1_7_4_0#3_2_4_0#4_5_3_0#6_2_5_0#7_1_2_6#5_1_7_0#3_2_6_0#5_1_6_0#4_3_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
745,2_3_2_0#4_6_1_0#4_6_6_0#1_5_5_0#3_7_7_5#6_1_2_0#7_3_5_0#1_4_7_0#2_3_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
746,4_7_7_0#3_7_5_0#1_4_6_0#2_1_3_0#2_4_5_5#3_1_2_0#2_1_4_0#7_6_3_0#5_6_6_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
747,1_2_6_0#6_3_7_0#1_6_7_0#3_4_5_0#1_1_2_5#3_5_6_0#4_7_2_0#7_4_5_0#3_2_4_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
748,7_5_2_0#1_6_7_0#2_5_4_0#3_3_6_0#2_4_1_1#4_4_3_0#3_2_5_0#1_6_5_0#6_7_7_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
749,6_5_3_0#3_6_6_0#5_1_4_0#4_2_7_0#4_4_5_2#1_2_7_0#2_3_3_0#1_1_7_0#6_7_5_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
750,2_6_5_0#1_4_6_0#3_7_5_0#7_5_1_0#1_2_4_5#3_3_2_0#1_7_6_0#4_6_4_0#2_7_3_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
751,6_1_3_0#6_1_2_0#3_4_5_0#7_4_2_0#6_4_2_7#5_4_5_0#6_7_3_0#2_3_7_0#1_5_1_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
752,6_6_1_0#5_7_3_0#7_7_2_0#5_5_3_0#7_2_2_4#4_6_5_0#3_4_1_0#1_1_3_0#4_6_2_0,0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
753,5_3_5_2#6_3_2_6#6_1_1_2#5_4_3_1#4_3_4_5#4_6_2_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
754,4_6_6_6#5_4_2_3#2_3_5_2#3_3_2_1#1_4_6_1#4_1_5_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,17,76.6439,Very Hard
755,6_2_6_1#4_4_5_1#2_6_3_2#3_3_4_3#5_6_1_4#5_1_5_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
756,5_5_4_2#3_1_5_2#2_6_1_6#4_5_3_3#4_1_6_4#2_1_6_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
757,1_3_2_2#6_6_5_5#4_4_5_5#4_3_3_4#1_2_2_1#1_6_3_6#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,15,68.7979,Very Hard
758,6_5_4_4#4_1_2_5#2_6_4_3#1_3_1_5#2_6_5_2#3_6_1_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,21,84.6575,Very Hard
759,2_6_2_3#4_4_1_5#2_3_6_5#3_5_4_1#5_2_1_3#4_6_1_6#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
760,1_1_3_4#3_5_1_4#3_6_4_5#2_2_5_5#2_6_6_3#4_6_1_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
761,3_2_1_5#1_5_2_4#4_6_3_4#2_1_6_4#1_5_6_5#6_2_3_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
762,2_5_2_6#5_2_1_3#1_3_6_1#5_6_3_5#3_6_4_2#4_4_1_4#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
763,4_4_6_1#4_6_4_2#6_3_5_1#3_2_5_5#5_3_1_1#6_2_3_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,17,76.6439,Very Hard
764,5_4_2_6#6_4_6_6#5_1_2_1#1_5_3_1#2_3_3_4#3_4_2_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
765,1_4_6_2#4_2_4_5#3_1_5_3#6_2_6_6#5_2_4_3#1_3_5_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,21,84.6575,Very Hard
766,4_5_5_4#5_6_5_1#1_2_4_2#1_2_4_6#3_1_2_6#3_3_6_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
767,4_6_3_1#6_3_5_2#6_5_4_5#2_2_6_5#4_3_1_3#1_4_1_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
768,1_1_6_4#6_5_4_6#6_2_2_3#1_4_5_1#2_5_3_5#3_3_4_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,17,76.6439,Very Hard
769,5_6_5_3#3_5_2_3#6_2_4_5#3_2_6_2#1_6_4_4#1_1_4_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
770,2_1_5_2#6_5_3_1#3_6_2_6#5_3_3_2#4_1_1_4#4_6_4_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
771,1_3_6_4#2_5_4_1#1_4_3_6#3_5_5_4#1_6_6_2#2_3_5_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
772,4_6_6_2#4_5_2_5#2_1_3_5#4_3_3_6#1_3_6_1#1_4_5_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
773,5_1_3_4#6_4_5_3#4_5_3_6#6_4_2_2#5_1_2_1#1_6_3_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
774,5_4_2_1#1_3_2_3#4_6_1_6#6_5_3_5#4_2_5_4#3_1_6_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
775,3_1_4_6#6_3_5_6#2_2_4_2#6_4_4_1#1_3_3_5#2_5_1_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
